id,movie_id,person_id,name,character,cast_order,Project,movie_release_date,Sentiment_Score,Popularity_Score,Genre,Lead_Talent,job,department,author,author_username,author_rating,content,created_at,updated_at,url,movie_rating,content_length,show_id,type,director,country,date_added,release_year,duration,description,crew,budget,homepage,keywords,original_language,original_title,overview,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_count,adult,backdrop_path,imdb_id,poster_path
93131,1265.0,1240893.0,Elliot Lawless,Gary Fulcher,15.0,Bridge to Terabithia,2007-02-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118674,1266.0,38405.0,John Corbett,Detective Dante Demille,11.0,Street Kings,2008-04-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68152,1278.0,10912.0,Eva Green,Isabelle,1.0,The Dreamers,2003-10-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113678,1281.0,1166.0,Harris Yulin,George Grierson,5.0,Bean,1997-07-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59470,1360.0,991946.0,Lila Downs,Tango Singer,13.0,Frida,2002-08-29,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108251,1367.0,16504.0,Tony Burton,Tony 'Duke' Evers,5.0,Rocky II,1979-06-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32431,1370.0,16607.0,Alon Aboutboul,Nissem,9.0,Rambo III,1988-05-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81139,1371.0,16523.0,Burgess Meredith,Mickey Goldmill,5.0,Rocky III,1982-05-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26781,1374.0,7172.0,James Brown,The Godfather of Soul,13.0,Rocky IV,1985-11-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102640,1375.0,16663.0,Delia Sheppard,Karen,9.0,Rocky V,1990-11-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104900,1391.0,7375.0,Verónica Langer,María Eugenia Calles de Huerta,5.0,Y Tu Mamá También,2001-06-08,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66609,1405.0,109455.0,Austen Jewell,August Sieppe (uncredited),13.0,Greed,1924-12-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40959,1413.0,16940.0,Jeremy Irons,René Gallimard,0.0,M. Butterfly,1993-10-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109029,1412.0,13548.0,James Spader,Graham Dalton,0.0,"sex, lies, and videotape",1989-08-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95708,1415.0,32599.0,Justin Hagan,Freez,12.0,Party Monster,2003-09-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74004,1424.0,6474.0,James LeGros,Hugh,1.0,November,2004-01-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30472,1427.0,17068.0,Jessica Schwarz,Natalie,9.0,Perfume: The Story of a Murderer,2006-09-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128819,1428.0,5293.0,Willem Dafoe,Armando Barillo,5.0,Once Upon a Time in Mexico,2003-09-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128496,1429.0,1233.0,Philip Seymour Hoffman,Jacob Elinsky,1.0,25th Hour,2002-12-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119737,1443.0,1239453.0,FourTee,Parkie Denton,13.0,The Virgin Suicides,2000-04-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76229,1444.0,177475.0,Matt Besser,Scout who goes in,9.0,Junebug,2005-08-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83945,1483.0,36183.0,Donna Dempsey,Mother Earth,1.0,Begotten,1991-06-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37539,1487.0,141493.0,Stephen Fisher,Agent Quarry,14.0,Hellboy,2004-04-02,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124979,1491.0,43024.0,Vincent Franklin,Loschek,10.0,The Illusionist,2006-08-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25690,1538.0,154883.0,Bodhi Elfman,Young Professional Man,14.0,Collateral,2004-08-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45273,1541.0,63214.0,Sonny Carl Davis,Albert,10.0,Thelma & Louise,1991-05-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87686,1542.0,21163.0,Gary Cole,Bill Lumbergh,6.0,Office Space,1999-02-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53821,1547.0,1902.0,Dianne Wiest,Lucy Emerson,2.0,The Lost Boys,1987-07-31,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107814,1559.0,1614696.0,Michèle Mercure,,14.0,Sweet Movie,1974-06-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21538,1562.0,130414.0,Emily Beecham,Karen,11.0,28 Weeks Later,2007-04-26,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13104,1571.0,74124.0,Andrew Friedman,Casper,7.0,Live Free or Die Hard,2007-06-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46281,1574.0,17643.0,Mya,Mona,11.0,Chicago,2002-12-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98867,1576.0,7059.0,Heike Makatsch,Dr. Lisa Addison,7.0,Resident Evil,2002-03-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148095,1577.0,3491.0,Thomas Kretschmann,Major Cain,3.0,Resident Evil: Apocalypse,2004-09-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46990,1578.0,2568316.0,James V. Christy,Dr. Pinto,15.0,Raging Bull,1980-11-14,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49634,1580.0,17663.0,Dick Hogan,David Kentley,7.0,Rope,1948-02-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30326,1581.0,17696.0,Kathryn Hahn,Bristol,13.0,The Holiday,2006-12-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26382,1584.0,17746.0,Maryam Hassan,Tomika,9.0,School of Rock,2003-10-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23256,1585.0,17755.0,Beulah Bondi,Mrs. Bailey,5.0,It's a Wonderful Life,1946-12-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27691,1586.0,1241.0,John Turturro,John Shooter,1.0,Secret Window,2004-03-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36681,1587.0,3196.0,Juliette Lewis,Becky,1.0,What's Eating Gilbert Grape,1993-12-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52595,1592.0,288.0,Jon Seda,Alex,13.0,Primal Fear,1996-03-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15766,1593.0,17837.0,Patrick Gallagher,Attila the Hun,9.0,Night at the Museum,2006-12-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88277,1597.0,17866.0,Jon Abrahams,Denny Byrnes,5.0,Meet the Parents,2000-10-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74888,1598.0,1733.0,Nick Nolte,Sam Bowden,1.0,Cape Fear,1991-11-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59289,1599.0,1362986.0,Benjamin Nurick,Harrison,13.0,I ♥ Huckabees,2004-09-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73442,1620.0,31166.0,Henry Ian Cusick,Udre Belicoff,5.0,Hitman,2007-11-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54175,1621.0,776.0,Eddie Murphy,Billy Ray Valentine,1.0,Trading Places,1983-06-07,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54625,1623.0,5616.0,Everett McGill,Eddie Caldwell,13.0,Brubaker,1980-06-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46008,1624.0,7906.0,Jennifer Tilly,Samantha Cole,9.0,Liar Liar,1997-03-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20358,1635.0,61981.0,Michael Clarke Duncan,Starkweather Two Delta / Jamal Starkweather,5.0,The Island,2005-07-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74109,1636.0,13918.0,Elizabeth Hurley,The Devil,1.0,Bedazzled,2000-10-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22312,1637.0,2119353.0,Daniel Villarreal,Ray,13.0,Speed,1994-06-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69342,1645.0,55636.0,Donald Sutherland,Lucien Wilbanks,5.0,A Time to Kill,1996-07-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136387,1648.0,18355.0,Alex Winter,Bill S. Preston,1.0,Bill & Ted's Excellent Adventure,1989-02-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111018,1656.0,18467.0,Alberto Reyes,Brother Ignacio,13.0,The Legend of Zorro,2005-10-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40856,1669.0,24047.0,Courtney B. Vance,Petty Officer Ronald 'Jonesy' Jones (USS Dallas),9.0,The Hunt for Red October,1990-03-02,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109443,1677.0,71913.0,Bokeem Woodbine,Fathead Newman,5.0,Ray,2004-10-29,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143640,1685.0,10539.0,Kim Hunter,Zira,1.0,Beneath the Planet of the Apes,1970-04-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84330,1698.0,12767.0,Gennadi Vengerov,Präparator,13.0,Anatomy,2000-02-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31025,1700.0,78620.0,Julie Payne,Reporter #1,9.0,Misery,1990-11-30,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18688,1701.0,884.0,Steve Buscemi,"Garland Greene - ""The Marietta Mangler""",10.0,Con Air,1997-06-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110807,1705.0,18678.0,Richard Eastham,Mutant,6.0,Battle for the Planet of the Apes,1973-06-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26612,1712.0,18736.0,Jane Withers,Vashti Synthe,4.0,Giant,1956-11-08,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88297,1715.0,2219.0,Tobey Maguire,Homer Wells,0.0,The Cider House Rules,1999-12-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91810,1729.0,109432.0,Li Bingbing,Ni Chang a.k.a White-Haired Witch,4.0,The Forbidden Kingdom,2008-04-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16145,1734.0,3293.0,Rachel Weisz,Evelyn O'Connell / Nefertiri,1.0,The Mummy Returns,2001-05-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114407,1779.0,69479.0,James Blanchard,Self,5.0,Roger & Me,1989-09-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93063,1812.0,60019.0,Lorri Bagley,Judy,7.0,Trick,1999-07-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15355,1813.0,4004.0,Jeffrey Jones,Eddie Barzoon,3.0,The Devil's Advocate,1997-10-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76652,1830.0,1315801.0,Weston Cage,Vladimir,11.0,Lord of War,2005-09-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132030,1832.0,2632.0,Chris Rock,Rufus,7.0,Dogma,1999-10-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31391,1844.0,7868.0,Maury Chaykin,Conrad Greene,3.0,Entrapment,1999-04-29,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22956,1863.0,1001018.0,Pippo Starnazza,,15.0,Sunflower,1970-03-14,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95722,1878.0,1334906.0,Michael Warwick,Bell Boy,7.0,Fear and Loathing in Las Vegas,1998-05-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45599,1883.0,19739.0,Al Freeman Jr.,Elijah Muhammad,3.0,Malcolm X,1992-11-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24760,1885.0,1073811.0,Frank Burt Avalon,Chucky,15.0,The Karate Kid,1984-06-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86721,1887.0,19995.0,Marianne Faithfull,Maria Teresa,11.0,Marie Antoinette,2006-05-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16743,1892.0,3799.0,Billy Dee Williams,Lando Calrissian,3.0,Return of the Jedi,1983-05-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21743,1894.0,93114.0,Leeanna Walsman,Zam Wesell,11.0,Star Wars: Episode II - Attack of the Clones,2002-05-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18585,1895.0,6.0,Anthony Daniels,C-3PO,7.0,Star Wars: Episode III - Revenge of the Sith,2005-05-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63712,1900.0,21711.0,Erika Christensen,Caroline Wakefield,3.0,Traffic,2000-12-27,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55090,1903.0,19851.0,Armand Schultz,Dr. Pomeranz,15.0,Vanilla Sky,2001-12-14,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103994,1904.0,19861.0,Elizabeth Sung,Sakamoto's Wife,11.0,Memoirs of a Geisha,2005-12-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66739,1911.0,2220.0,Tony Curran,Weath (Musician),7.0,The 13th Warrior,1999-08-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121575,1913.0,19908.0,Joan Dalmau,Joaquín,3.0,The Sea Inside,2004-09-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37986,1921.0,12889.0,Ray Baker,Buddy Leach,15.0,Sweet November,2001-02-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120612,1922.0,1050253.0,Jules Werner,Doctor,12.0,Irina Palm,2007-02-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40323,1923.0,59789.0,Pamela Gidley,Teresa Banks,8.0,Twin Peaks: Fire Walk with Me,1992-06-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18010,1924.0,13726.0,Ned Beatty,Otis,4.0,Superman,1978-12-14,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13426,1927.0,8783.0,Eric Bana,Bruce Banner,0.0,Hulk,2003-06-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24799,1933.0,20059.0,Gordon Reid,Assistant,8.0,The Others,2001-08-02,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137350,1934.0,20070.0,Jim Carter,Ralph Bashford,10.0,Shakespeare in Love,1998-12-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82105,1945.0,4654.0,Jeremy Davies,Billy Fisher,6.0,Nell,1994-12-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50667,1946.0,65.0,Ian Holm,Kiri Vinokur,2.0,eXistenZ,1999-04-14,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46866,1951.0,54808.0,Mona Hammond,Old Wilma,13.0,Manderlay,2005-06-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117651,1955.0,12517.0,Freddie Jones,Bytes,5.0,The Elephant Man,1980-10-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125507,1965.0,12052.0,Gwyneth Paltrow,Emily Bradford Taylor,1.0,A Perfect Murder,1998-06-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66492,1966.0,1650965.0,Aleczander Gordon,Young Perdiccas,13.0,Alexander,2004-11-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37284,1979.0,20403.0,Beau Garrett,Frankie Raye,9.0,Fantastic Four: Rise of the Silver Surfer,2007-06-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50774,1991.0,10580.0,Tracie Thoms,Kim,5.0,Death Proof,2007-05-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68793,1992.0,6862.0,Freddy Rodríguez,Wray,1.0,Planet Terror,2007-04-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112367,1993.0,1634937.0,Giuseppe Sangiorgi,Uomo Olive,13.0,Golden Door,2006-09-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41877,2005.0,85171.0,Ellen Albertini Dow,Choir Nun,9.0,Sister Act,1992-05-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121557,2019.0,11065.0,Wilford Brimley,Uncle Douvee,5.0,Hard Target,1993-04-27,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87507,2021.0,20767.0,Samantha Mathis,Amy,1.0,Jack & Sarah,1995-06-02,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27799,2023.0,20809.0,Joshua Wolf Coleman,The Kurd,13.0,Hidalgo,2004-02-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48649,2024.0,10825.0,Donal Logue,Dan Scott,9.0,The Patriot,2000-06-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123423,2044.0,18277.0,Sandra Bullock,Kate Forster,1.0,The Lake House,2006-06-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29778,2057.0,23873.0,Lisa Owen,Margareta,9.0,Original Sin,2001-05-08,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112606,2071.0,13022.0,Tom Berenger,Dan Merrick,0.0,Shattered,1991-10-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111714,2096.0,21484.0,Todd Allen,Menkees,0.0,Tycus,1999-06-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35411,2108.0,1073866.0,Mercedes Hall,Brian's Mom,12.0,The Breakfast Club,1985-02-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18981,2109.0,117087.0,Larry Sullivan,Cop at Diner,14.0,Rush Hour,1998-09-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44568,2110.0,554597.0,Haruhiko Hirata,Ishibashi,10.0,Wasabi,2001-10-31,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135657,2112.0,5589.0,John Glover,Phil,6.0,Payback,1999-02-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22075,2118.0,529.0,Guy Pearce,Edmund 'Ed' Exley,2.0,L.A. Confidential,1997-09-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106412,2119.0,10485.0,Leilani Sarelle,Female Highway Patrol Officer,14.0,Days of Thunder,1990-06-27,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76298,2123.0,81287.0,Shannon Whirry,Beautiful Mom,10.0,"Me, Myself & Irene",2000-06-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56287,2124.0,2714.0,Lance Henriksen,Buck,6.0,Color of Night,1994-08-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94689,2133.0,2882.0,Diane Lane,"Christina ""Chris"" Cotter",2.0,The Perfect Storm,2000-06-29,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90937,2135.0,42200.0,Lennie Loftin,Soldier #1,14.0,The Time Machine,2002-03-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97688,2141.0,2070971.0,Amy Rydell,Christine White,10.0,James Dean,2001-08-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107879,2142.0,418.0,Robert Patrick,Jack Rucker,6.0,Cop Land,1997-08-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122499,2157.0,13920.0,Mimi Rogers,Dr. Maureen Robinson,2.0,Lost in Space,1998-04-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33549,2164.0,1179059.0,Gianin Loffler,Nabeh,14.0,Stargate,1994-10-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54095,2207.0,21291.0,Conrad Pla,Ortiz,10.0,16 Blocks,2006-03-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78777,2241.0,23121.0,Ignaz Kirchner,Heinz,6.0,Sonnenallee,1999-10-07,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15381,2251.0,17190.0,Erik Per Sullivan,Charlie Sumner,3.0,Unfaithful,2002-05-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
